# P, Pc, E, M, R, EoS
2.482976971671162943e-12 8.200000000000000000e+01 4.615643235160056861e+02 1.707028401482970859e+00 1.295899999999825702e+01 BGP
3.815195816222648542e-12 8.300000000000000000e+01 4.636433533678770118e+02 1.714290481956284751e+00 1.295599999999825869e+01 BGP
4.052214242658135711e-12 8.400000000000000000e+01 4.657096055428960426e+02 1.721449661469022896e+00 1.295299999999826035e+01 BGP
4.222207322188421691e-12 8.500000000000000000e+01 4.677633591890397611e+02 1.728508068777415474e+00 1.294999999999826201e+01 BGP
4.290090611016783473e-12 8.600000000000000000e+01 4.698048846099877096e+02 1.735467776647253713e+00 1.294699999999826368e+01 BGP
4.264536708849549814e-12 8.700000000000000000e+01 4.718344436426307880e+02 1.742330796452553399e+00 1.294399999999826534e+01 BGP
4.131147653056276134e-12 8.800000000000000000e+01 4.738522900143578909e+02 1.749099072107579422e+00 1.294099999999826700e+01 BGP
3.928588175341406359e-12 8.900000000000000000e+01 4.758586696814202242e+02 1.755774504729529228e+00 1.293799999999826866e+01 BGP
3.651664527138675069e-12 9.000000000000000000e+01 4.778538211495747419e+02 1.762358938102497552e+00 1.293499999999827033e+01 BGP
8.257910455375155084e-12 9.100000000000000000e+01 4.798379757781197554e+02 1.768854165053699523e+00 1.293099999999827254e+01 BGP
7.573884594095005867e-12 9.200000000000000000e+01 4.818113580683553892e+02 1.775261928862960970e+00 1.292799999999827421e+01 BGP
4.622358409972024571e-12 9.300000000000000000e+01 4.837741859374259548e+02 1.781583925602298724e+00 1.292499999999827587e+01 BGP
3.817644301596688739e-12 9.400000000000000000e+01 4.857266709784324235e+02 1.787821805432229905e+00 1.292199999999827753e+01 BGP
3.903149323050576421e-12 9.500000000000000000e+01 4.876690187076421807e+02 1.793977174287285425e+00 1.291899999999827919e+01 BGP
3.211416798128746841e-12 9.600000000000000000e+01 4.896014287995635073e+02 1.800051595449334352e+00 1.291599999999828086e+01 BGP
4.774480871522423823e-12 9.700000000000000000e+01 4.915240953106001598e+02 1.806046591094245812e+00 1.291199999999828307e+01 BGP
3.777144026593101897e-12 9.800000000000000000e+01 4.934372068919515186e+02 1.811963643609649788e+00 1.290899999999828474e+01 BGP
3.466414648618817825e-12 9.900000000000000000e+01 4.953409469923797133e+02 1.817804197086406504e+00 1.290599999999828640e+01 BGP
7.304377255498794648e-12 1.000000000000000000e+02 4.972354940514219379e+02 1.823569658354201595e+00 1.290199999999828862e+01 BGP
3.747724094800920699e-12 1.010000000000000000e+02 4.991210216835899018e+02 1.829261398587646248e+00 1.289899999999829028e+01 BGP
1.108086618923994538e-11 1.020000000000000000e+02 5.009976988540594789e+02 1.834880754190176599e+00 1.289499999999829249e+01 BGP
4.539798124170023847e-12 1.030000000000000000e+02 5.028656900463241186e+02 1.840429028098888642e+00 1.289199999999829416e+01 BGP
1.112000204360790431e-11 1.040000000000000000e+02 5.047251554222526693e+02 1.845907490867585432e+00 1.288799999999829637e+01 BGP
7.661083167300641756e-12 1.050000000000000000e+02 5.065762509749657170e+02 1.851317381595376066e+00 1.288499999999829804e+01 BGP
1.208934050629243335e-11 1.060000000000000000e+02 5.084191286749161236e+02 1.856659909473188375e+00 1.288099999999830025e+01 BGP
1.069244390530253575e-11 1.070000000000000000e+02 5.102539366095381865e+02 1.861936253339426139e+00 1.287799999999830192e+01 BGP
3.888640185756317390e-12 1.080000000000000000e+02 5.120808191168046051e+02 1.867147563922551656e+00 1.287499999999830358e+01 BGP
9.537302655089733265e-12 1.090000000000000000e+02 5.138999169130103155e+02 1.872294964988003629e+00 1.287099999999830580e+01 BGP
3.991958665839853120e-12 1.100000000000000000e+02 5.157113672150851471e+02 1.877379553443605520e+00 1.286799999999830746e+01 BGP
9.907991045930709081e-12 1.110000000000000000e+02 5.175153038577124107e+02 1.882402399162161899e+00 1.286399999999830968e+01 BGP
4.045076624946627097e-12 1.120000000000000000e+02 5.193118574055241652e+02 1.887364549042426232e+00 1.286099999999831134e+01 BGP
9.741641930302228110e-12 1.130000000000000000e+02 5.211011552606163377e+02 1.892267023791768699e+00 1.285699999999831356e+01 BGP
1.305445292730065469e-11 1.140000000000000000e+02 5.228833217656227816e+02 1.897110821174905260e+00 1.285299999999831577e+01 BGP
9.344097173126994223e-12 1.150000000000000000e+02 5.246584783025655270e+02 1.901896916099131474e+00 1.284999999999831743e+01 BGP
1.241688391553373471e-11 1.160000000000000000e+02 5.264267433876915447e+02 1.906626261162374103e+00 1.284599999999831965e+01 BGP
8.483804160042449065e-12 1.170000000000000000e+02 5.281882327624898608e+02 1.911299790110506658e+00 1.284299999999832131e+01 BGP
1.129698927617517192e-11 1.180000000000000000e+02 5.299430594810755792e+02 1.915918407973641546e+00 1.283899999999832353e+01 BGP
6.790413264170909489e-12 1.190000000000000000e+02 5.316913339941149843e+02 1.920483006575903984e+00 1.283599999999832519e+01 BGP
1.027089951938597720e-11 1.200000000000000000e+02 5.334331642294552012e+02 1.924994457298082384e+00 1.283199999999832741e+01 BGP
5.741280782547084829e-12 1.210000000000000000e+02 5.351686556696146226e+02 1.929453610477337211e+00 1.282899999999832907e+01 BGP
9.163769998846426195e-12 1.220000000000000000e+02 5.368979114262815528e+02 1.933861298515538563e+00 1.282499999999833129e+01 BGP
4.938568907257561323e-12 1.230000000000000000e+02 5.386210323119590839e+02 1.938218335772303291e+00 1.282199999999833295e+01 BGP
8.052721136311995664e-12 1.240000000000000000e+02 5.403381169088885372e+02 1.942525518908685855e+00 1.281799999999833517e+01 BGP
1.010220362495649626e-11 1.250000000000000000e+02 5.420492616353749327e+02 1.946783627566503139e+00 1.281399999999833739e+01 BGP
5.463516927092946250e-12 1.260000000000000000e+02 5.437545608096326077e+02 1.950993424757569317e+00 1.281099999999833905e+01 BGP
